Page_Number,ROI,Column,Text_Line,Footnote_Text
267,ROI2,Col1,绘画：张洪年,
267,ROI2,Col1,80年9月1版1次64开,
267,ROI2,Col1,印数：4万定价：0.09元,
267,ROI2,Col1,市场交流价：,
267,ROI2,Col1,9品：8元,
267,ROI2,Col1,10品：15元,
267,ROI2,Col2,我的叔叔于勒,
267,ROI2,Col2,出版社：天津人民美术,
267,ROI2,Col2,改编：靳蓉,
267,ROI2,Col2,绘画：孙为民,
267,ROI2,Col2,80年9月1版1次64开,
267,ROI2,Col2,印数：4万定价：0.11元,
267,ROI2,Col2,市场交流价：,
267,ROI2,Col2,9品：15元,
267,ROI2,Col2,10品：30元,
267,ROI2,Col3,最后一课,
267,ROI2,Col3,出版社：天津人民美术,
267,ROI2,Col3,改编：张国信,
267,ROI2,Col3,绘画：白敬周,
267,ROI2,Col3,80年11月1版1次64开,
267,ROI2,Col3,印数：3万定价：0.13元,
267,ROI2,Col3,市场交流价：,
267,ROI2,Col3,9品：20元,
267,ROI2,Col3,10品：40元,
267,ROI2,Col4,筑路,
267,ROI2,Col4,出版社：天津人民美术,
267,ROI2,Col4,改编：王承华,
267,ROI2,Col4,绘画：雷德祖,
267,ROI2,Col4,80年9月1版1次64开,
267,ROI2,Col4,印数：6万定价：0.14元,
267,ROI2,Col4,市场交流价：,
267,ROI2,Col4,9品：20元,
267,ROI2,Col4,10品：35元,
268,ROI1,Col1,故乡,
268,ROI1,Col1,出版社：天津人民美术,
268,ROI1,Col1,改编：张国信,
268,ROI1,Col1,绘画：孙为民 赵雁朝,
268,ROI1,Col1,80年10月1版1次64开,
268,ROI1,Col1,印数：6万定价：0.12元,
268,ROI1,Col1,市场交流价：,
268,ROI1,Col1,9品：15元,
268,ROI1,Col1,10品：30元,
268,ROI1,Col2,范进中举,
268,ROI1,Col2,出版社：天津人民美术,
268,ROI1,Col2,改编：张国信,
268,ROI1,Col2,绘画：季源业,
268,ROI1,Col2,80年8月1版1次64开,
268,ROI1,Col2,印数：30万定价：0.11元,
268,ROI1,Col2,市场交流价：,
268,ROI1,Col2,9品：5元,
268,ROI1,Col2,10品：10元,
268,ROI1,Col3,鲁迅在仙台,
268,ROI1,Col3,出版社：辽宁美术,
268,ROI1,Col3,改编：代学,
268,ROI1,Col3,绘画：高向阳,
268,ROI1,Col3,83年3月1版1次64开,
268,ROI1,Col3,印数：6.4万定价：0.11元,
268,ROI1,Col3,市场交流价：,
268,ROI1,Col3,9品：10元,
268,ROI1,Col3,10品：20元,
268,ROI1,Col4,廉颇与蔺相如,
268,ROI1,Col4,出版社：辽宁美术,
268,ROI1,Col4,改编：张月华,
268,ROI1,Col4,绘画：陈全胜,
268,ROI1,Col4,83年11月1版1次64开,
268,ROI1,Col4,印数：6.4万定价：0.19元,
268,ROI1,Col4,市场交流价：,
268,ROI1,Col4,9品：10元,
268,ROI1,Col4,10品：20元,
268,ROI2,Col1,狼牙山五壮士,
268,ROI2,Col1,出版社：辽宁美术,
268,ROI2,Col1,改编：纪思,
268,ROI2,Col1,绘画：房英魁,
268,ROI2,Col1,84年3月1版1次64开,
268,ROI2,Col1,印数：37.95万 定价：0.11元,
268,ROI2,Col1,市场交流价：,
268,ROI2,Col1,9品：5元,
268,ROI2,Col1,10品：10元,
268,ROI2,Col2,河伯娶媳妇,
268,ROI2,Col2,出版社：辽宁美术,
268,ROI2,Col2,改编：何成,
268,ROI2,Col2,绘画：石庆寅,
268,ROI2,Col2,83年3月1版1次64开,
268,ROI2,Col2,印数：8.55万定价：0.11元,
268,ROI2,Col2,市场交流价：,
268,ROI2,Col2,9品：10元,
268,ROI2,Col2,10品：20元,
268,ROI2,Col3,草船借箭,
268,ROI2,Col3,出版社：辽宁美术,
268,ROI2,Col3,改编：何泥,
268,ROI2,Col3,绘画：吴春有,
268,ROI2,Col3,83年4月1版1次64开,
268,ROI2,Col3,印数：17.2万定价：0.12元,
268,ROI2,Col3,市场交流价：,
268,ROI2,Col3,9品：5元,
268,ROI2,Col3,10品：10元,
268,ROI2,Col4,渔夫和金鱼的故事,
268,ROI2,Col4,出版社：辽宁美术,
268,ROI2,Col4,改编：华文,
268,ROI2,Col4,绘画：王文倩张宝才,
268,ROI2,Col4,83年1月1版1次64开,
268,ROI2,Col4,印数：9.1万定价：0.08元,
268,ROI2,Col4,市场交流价：,
268,ROI2,Col4,9品：8元,
268,ROI2,Col4,10品：15元,
269,ROI1,Col1,白求恩在中国,
269,ROI1,Col1,出版社：辽宁美术,
269,ROI1,Col1,编文：钟志诚,
269,ROI1,Col1,绘画：许荣初等,
269,ROI1,Col1,83年3月1版1次64开,
269,ROI1,Col1,印数：2万定价：0.11元,
269,ROI1,Col1,市场交流价：,
269,ROI1,Col1,9品：10元,
269,ROI1,Col1,10品：20元,
269,ROI1,Col2,伟大的友谊,
269,ROI1,Col2,出版社：辽宁美术,
269,ROI1,Col2,改编：吴庆先杨纯青,
269,ROI1,Col2,绘画：孟昭胜,
269,ROI1,Col2,83年4月1版1次64开,
269,ROI1,Col2,印数：7.9万定价：0.18元,
269,ROI1,Col2,市场交流价：,
269,ROI1,Col2,9品：15元,
269,ROI1,Col2,10品：25元,
269,ROI1,Col3,火烧赤壁,
269,ROI1,Col3,出版社：辽宁美术,
269,ROI1,Col3,改编：何泥,
269,ROI1,Col3,绘画：张成胜,
269,ROI1,Col3,85年8月1版1次64开,
269,ROI1,Col3,印数：4.385万 定价：0.27元,
269,ROI1,Col3,市场交流价：,
269,ROI1,Col3,9品：5元,
269,ROI1,Col3,10品：10元,
269,ROI1,Col4,红罗女,
269,ROI1,Col4,出版社：辽宁美术,
269,ROI1,Col4,改编：彦芳,
269,ROI1,Col4,绘画：邸维忠,
269,ROI1,Col4,85年10月1版1次64开,
269,ROI1,Col4,印数：2.3万定价：0.18元,
269,ROI1,Col4,市场交流价：,
269,ROI1,Col4,9品：15元,
269,ROI1,Col4,10品：25元,
269,ROI2,Col1,三九一高地伏击战,
269,ROI2,Col1,出版社：辽宁美术,
269,ROI2,Col1,改编：文刃,
269,ROI2,Col1,绘画：李恩源,
269,ROI2,Col1,85年6月1版1次64开,
269,ROI2,Col1,印数：59.3万定价：0.28元,
269,ROI2,Col1,市场交流价：,
269,ROI2,Col1,9品：5元,
269,ROI2,Col1,10品：10元,
269,ROI2,Col2,狱中斗争,
269,ROI2,Col2,出版社：辽宁美术,
269,ROI2,Col2,改编：由之,
269,ROI2,Col2,绘画：张鸿伟,
269,ROI2,Col2,85年1月1版1次64开,
269,ROI2,Col2,印数：26.1万定价：0.16元,
269,ROI2,Col2,市场交流价：,
269,ROI2,Col2,9品：8元,
269,ROI2,Col2,10品：15元,
269,ROI2,Col3,列宁的故事,
269,ROI2,Col3,出版社：辽宁美术,
269,ROI2,Col3,改编：彦芳,
269,ROI2,Col3,绘画：阎义春,
269,ROI2,Col3,84年3月1版1次64开,
269,ROI2,Col3,印数：7万定价：012元,
269,ROI2,Col3,市场交流价：,
269,ROI2,Col3,9品：15元,
269,ROI2,Col3,10品：25元,
269,ROI2,Col4,朱德的故事,
269,ROI2,Col4,出版社：辽宁美术,
269,ROI2,Col4,改编：何泥,
269,ROI2,Col4,绘画：张力,
269,ROI2,Col4,83年11月1版1次64开,
269,ROI2,Col4,印数：5.15万定价：0.15元,
269,ROI2,Col4,市场交流价：,
269,ROI2,Col4,9品：15元,
269,ROI2,Col4,10品：25元,
270,ROI1,Col1,楚英,
270,ROI1,Col1,出版社：上海人民,
270,ROI1,Col1,改编：集体,
270,ROI1,Col1,绘画：集体,
270,ROI1,Col1,76年4月1版1次64开,
270,ROI1,Col1,印数：未详定价：0.10元,
270,ROI1,Col1,市场交流价：,
270,ROI1,Col1,9品：20元,
270,ROI1,Col1,10品：40元,
270,ROI1,Col2,麦收之前,
270,ROI1,Col2,出版社：上海人民,
270,ROI1,Col2,改编：山菊英,
270,ROI1,Col2,绘画：庄根生,
270,ROI1,Col2,75年9月1版1次64开,
270,ROI1,Col2,印数：未详定价：0.09元,
270,ROI1,Col2,市场交流价：,
270,ROI1,Col2,9品：15元,
270,ROI1,Col2,10品：30元,
270,ROI1,Col3,“银花”朵朵开,
270,ROI1,Col3,出版社：上海人民,
270,ROI1,Col3,改编：潘阿虎,
270,ROI1,Col3,绘画：王仲清,
270,ROI1,Col3,75年7月1版1次64开,
270,ROI1,Col3,印数：未详定价：0.07元,
270,ROI1,Col3,市场交流价：,
270,ROI1,Col3,9品：15元,
270,ROI1,Col3,10品：30元,
270,ROI1,Col4,映山红,
270,ROI1,Col4,出版社：上海人民,
270,ROI1,Col4,编文：胡雁,
270,ROI1,Col4,绘画：汪绚秋,
270,ROI1,Col4,75年5月1版1次64开,
270,ROI1,Col4,印数：40万定价：0.10元,
270,ROI1,Col4,市场交流价：,
270,ROI1,Col4,9品：20元,
270,ROI1,Col4,10品：40元,
270,ROI2,Col1,牧马姑娘,
270,ROI2,Col1,出版社：上海人民,
270,ROI2,Col1,改编：黄文玉,
270,ROI2,Col1,绘画：陈国强,
270,ROI2,Col1,75年6月1版1次64开,
270,ROI2,Col1,印数：50万 定价：0.08元,
270,ROI2,Col1,市场交流价：,
270,ROI2,Col1,9品：15元,
270,ROI2,Col1,10品：30元,
270,ROI2,Col2,“农垦68”,
270,ROI2,Col2,出版社：上海人民,
270,ROI2,Col2,编文：林静墨,
270,ROI2,Col2,绘画：集体,
270,ROI2,Col2,75年11月1版1次64开,
270,ROI2,Col2,印数：未详定价：0.07元,
270,ROI2,Col2,市场交流价：,
270,ROI2,Col2,9品：30元,
270,ROI2,Col2,10品：60元,
270,ROI2,Col3,丁敢闯,
270,ROI2,Col3,出版社：上海人民,
270,ROI2,Col3,编文：董德兴,
270,ROI2,Col3,绘画：刘新愚姜一凯,
270,ROI2,Col3,75年10月1版1次64开,
270,ROI2,Col3,印数：未详定价：0.09元,
270,ROI2,Col3,市场交流价：,
270,ROI2,Col3,9品：15元,
270,ROI2,Col3,10品：30元,
270,ROI2,Col4,组织委员,
270,ROI2,Col4,出版社：上海人民,
270,ROI2,Col4,改编：陈祖言,
270,ROI2,Col4,绘画：李绍然,
270,ROI2,Col4,75年11月1版1次64开,
270,ROI2,Col4,印数：未详定价：0.08元,
270,ROI2,Col4,市场交流价：,
270,ROI2,Col4,9品：20元,
270,ROI2,Col4,10品：40元,
271,ROI1,Col1,火红的青春,
271,ROI1,Col1,出版社：上海人民,
271,ROI1,Col1,编文：集体,
271,ROI1,Col1,绘画：王健尔罗步臻,
271,ROI1,Col1,73年11月1版1次60开,
271,ROI1,Col1,印数：60万定价：0.07元,
271,ROI1,Col1,市场交流价：,
271,ROI1,Col1,9品：20元,
271,ROI1,Col1,10品：50元,
271,ROI1,Col2,浪尖上的歌声,
271,ROI1,Col2,出版社：上海人民,
271,ROI1,Col2,编文：钱佩衡,
271,ROI1,Col2,绘画：集体,
271,ROI1,Col2,74年3月1版1次60开,
271,ROI1,Col2,印数：120万定价：0.07元,
271,ROI1,Col2,市场交流价：,
271,ROI1,Col2,9品：20元,
271,ROI1,Col2,10品：60元,
271,ROI1,Col3,驯鹿记,
271,ROI1,Col3,出版社：上海人民,
271,ROI1,Col3,编文：薛荣明,
271,ROI1,Col3,绘画：罗盘,
271,ROI1,Col3,74年11月1版1次60开,
271,ROI1,Col3,印数：50万定价：0.08元,
271,ROI1,Col3,市场交流价：,
271,ROI1,Col3,9品：20元,
271,ROI1,Col3,10品：50元,
271,ROI1,Col4,朝霞,
271,ROI1,Col4,出版社：上海人民,
271,ROI1,Col4,编文：史汉富,
271,ROI1,Col4,绘画：集体,
271,ROI1,Col4,74年6月1版1次60开,
271,ROI1,Col4,印数：200万定价：0.09元,
271,ROI1,Col4,市场交流价：,
271,ROI1,Col4,9品：30元,
271,ROI1,Col4,10品：80元,
271,ROI2,Col1,新松屯的后代,
271,ROI2,Col1,出版社：上海人民,
271,ROI2,Col1,改编：陈可雄,
271,ROI2,Col1,绘画：谷长,
271,ROI2,Col1,74年2月1版1次60开,
271,ROI2,Col1,印数：120万定价：0.08元,
271,ROI2,Col1,市场交流价：,
271,ROI2,Col1,9品：20元,
271,ROI2,Col1,10品：60元,
271,ROI2,Col2,延安的种子,
271,ROI2,Col2,出版社：上海人民,
271,ROI2,Col2,编文：华彤,
271,ROI2,Col2,绘画：徐纯中,
271,ROI2,Col2,74年12月1版1次60开,
271,ROI2,Col2,印数：150万定价：0.12元,
271,ROI2,Col2,市场交流价：,
271,ROI2,Col2,9品：20元,
271,ROI2,Col2,10品：60元,
271,ROI2,Col3,0,
271,ROI2,Col3,森林曲,
271,ROI2,Col3,出版社：上海人民,
271,ROI2,Col3,改编：陈梅鼎,
271,ROI2,Col3,绘画：群力,
271,ROI2,Col3,74年11月1版1次60开,
271,ROI2,Col3,印数：60万定价：0.09元,
271,ROI2,Col3,市场交流价：,
271,ROI2,Col3,9品：15元,
271,ROI2,Col3,10品：30元,
271,ROI2,Col4,森林曲,
271,ROI2,Col4,出版社：上海人民,
271,ROI2,Col4,改编：陈梅鼎,
271,ROI2,Col4,绘画：群力,
271,ROI2,Col4,74年11月1版1次60开,
271,ROI2,Col4,印数：60万定价：0.09元,
271,ROI2,Col4,市场交流价：,
271,ROI2,Col4,9品：100元,
271,ROI2,Col4,10品：250元,
271,FOOTNOTE,,,“广阔无地”字样老
271,FOOTNOTE,,,U查林曲封面有
271,FOOTNOTE,,,极少贝
272,ROI1,Col1,平原枪声(三),
272,ROI1,Col1,出版社：辽宁美术,
272,ROI1,Col1,改编：方林,
272,ROI1,Col1,绘画：齐林家等,
272,ROI1,Col1,82年10月1版1次64开,
272,ROI1,Col1,印数：101万定价：0.23元,
272,ROI1,Col1,市场交流价：,
272,ROI1,Col1,9品：20元（全套四册）,
272,ROI1,Col1,10品：40元,
272,ROI1,Col2,平原枪声(五),
272,ROI1,Col2,出版社：天津人民美术,
272,ROI1,Col2,改编：辛冰,
272,ROI1,Col2,绘画：谷照恩李重新,
272,ROI1,Col2,85年7月1版1次64开,
272,ROI1,Col2,印数：148万定价：0.40元,
272,ROI1,Col2,市场交流价：,
272,ROI1,Col2,9品：30元（全五册）,
272,ROI1,Col2,10品：50元,
272,ROI1,Col3,平原枪声(一),
272,ROI1,Col3,出版社：河北美术,
272,ROI1,Col3,改编：曹治淮,
272,ROI1,Col3,绘画：段秀苍,
272,ROI1,Col3,84年12月1版1次64开,
272,ROI1,Col3,印数：24万定价：0.24元,
272,ROI1,Col3,市场交流价：,
272,ROI1,Col3,9品：20元（全四册）,
272,ROI1,Col3,10品：30元,
272,ROI1,Col4,平原枪声,
272,ROI1,Col4,出版社：天津人民美术,
272,ROI1,Col4,编文：集体,
272,ROI1,Col4,绘画：集体,
272,ROI1,Col4,73年9月2版1次64开,
272,ROI1,Col4,印数：未详定价：0.14元,
272,ROI1,Col4,市场交流价：,
272,ROI1,Col4,9品：30.00元,
272,ROI1,Col4,10品：80.00元,
272,ROI2,Col1,连心锁,
272,ROI2,Col1,出版社：天津人民美术,
272,ROI2,Col1,改编：金灼,
272,ROI2,Col1,绘图：刘世铎等,
272,ROI2,Col1,77年9月1版1次64开,
272,ROI2,Col1,印数：未详定价：0.13元,
272,ROI2,Col1,市场交流价：,
272,ROI2,Col1,9品：80元（全五册）,
272,ROI2,Col1,10品：160元,
272,ROI2,Col2,连心锁,
272,ROI2,Col2,出版社：安徽人民,
272,ROI2,Col2,改编：唐吉福,
272,ROI2,Col2,绘画：董大昆等,
272,ROI2,Col2,75年6月1版1次64开,
272,ROI2,Col2,印数：未详定价：0.19元,
272,ROI2,Col2,市场交流价：,
272,ROI2,Col2,9品：60元（全三册）,
272,ROI2,Col2,10品：120元,
272,ROI2,Col3,连心锁,
272,ROI2,Col3,出版社：辽宁美术,
272,ROI2,Col3,改编：柏石山,
272,ROI2,Col3,绘画：李永志,
272,ROI2,Col3,79年10月1版1次64开,
272,ROI2,Col3,印数：12万定价：0.21元,
272,ROI2,Col3,市场交流价：,
272,ROI2,Col3,9品：40元（全二册）,
272,ROI2,Col3,10品：60元,
272,ROI2,Col4,连心锁,
272,ROI2,Col4,出版社：山西人民,
272,ROI2,Col4,改编：安塞,
272,ROI2,Col4,绘画：陈军,
272,ROI2,Col4,85年6月2版1次64开,
272,ROI2,Col4,印数：11.8万定价：0.28元,
272,ROI2,Col4,市场交流价：,
272,ROI2,Col4,9品：25元（全二册）,
272,ROI2,Col4,10品：40元,
273,ROI1,Col1,海盗（上）,
273,ROI1,Col1,出版社：湖南美术,
273,ROI1,Col1,改编：新吾,
273,ROI1,Col1,绘画：陈之学,
273,ROI1,Col1,85年5月1版1次64开,
273,ROI1,Col1,印数：48.8万定价：0.28元,
273,ROI1,Col2,海盗（下）,
273,ROI1,Col2,出版社：湖南美术,
273,ROI1,Col2,改编：新吾,
273,ROI1,Col2,绘画：王振华,
273,ROI1,Col2,85年5月1版1次64开,
273,ROI1,Col2,印数：48.8万定价：0.28元,
273,ROI1,Col2,市场交流价：,
273,ROI1,Col2,9品：10元（全套）,
273,ROI1,Col2,10品：15元,
273,ROI1,Col3,海盗(上),
273,ROI1,Col3,出版社：江苏美术,
273,ROI1,Col3,改编：王双恩,
273,ROI1,Col3,绘画：侯德剑等,
273,ROI1,Col3,85年4月1版1次64开,
273,ROI1,Col3,印数：14.71万定价：0.41元,
273,ROI1,Col3,市场交流价：,
273,ROI1,Col3,9品：20元（全二册）,
273,ROI1,Col3,10品：30元,
273,ROI1,Col4,海盗,
273,ROI1,Col4,出版社：黑龙江美术,
273,ROI1,Col4,改编：高铁林,
273,ROI1,Col4,绘画：马小娟刘亚军,
273,ROI1,Col4,85年9月1版1次64开,
273,ROI1,Col4,印数：5.21万定价：0.40元,
273,ROI1,Col4,市场交流价：,
273,ROI1,Col4,9品：25元（全五册）,
273,ROI1,Col4,10品：35元,
273,ROI2,Col1,吕梁英雄传(上),
273,ROI2,Col1,出版社：黑龙江人民,
273,ROI2,Col1,改编：王力军,
273,ROI2,Col1,绘画：史殿生,
273,ROI2,Col1,79年3月1版1次64开,
273,ROI2,Col1,印数：35万定价：0.21元,
273,ROI2,Col1,市场交流价：,
273,ROI2,Col1,9品：35元（全二册）,
273,ROI2,Col1,10品：50元,
273,ROI2,Col2,吕梁英雄传(一),
273,ROI2,Col2,出版社：山西人民,
273,ROI2,Col2,改编：江舟,
273,ROI2,Col2,绘画：张明堂等,
273,ROI2,Col2,80年3月1版1次64开,
273,ROI2,Col2,印数：104.5万定价：0.22元,
273,ROI2,Col2,市场交流价：,
273,ROI2,Col2,9品：20元（全四册）,
273,ROI2,Col2,10品：30元,
273,ROI2,Col3,吕梁英雄传,
273,ROI2,Col3,出版社：上海人民美术,
273,ROI2,Col3,改编：王释非,
273,ROI2,Col3,绘画：魏忠善金稼仿等,
273,ROI2,Col3,85年7月1版1次64开,
273,ROI2,Col3,印数：19万定价：0.37元,
273,ROI2,Col3,市场交流价：,
273,ROI2,Col3,9品：80元（全八册）,
273,ROI2,Col3,10品：130元,
273,ROI2,Col4,吕梁英雄传,
273,ROI2,Col4,出版社：天津人民美术,
273,ROI2,Col4,改编：王承华张国信,
273,ROI2,Col4,绘画：季源业季津业,
273,ROI2,Col4,79年10月1版1次64开,
273,ROI2,Col4,印数：15万定价：0.20元,
273,ROI2,Col4,市场交流价：,
273,ROI2,Col4,9品：30元,
273,ROI2,Col4,10品：60元,
274,ROI1,Col1,女英雄谢氏娇,
274,ROI1,Col1,出版社：人民美术,
274,ROI1,Col1,编文：林错等,
274,ROI1,Col1,绘画：林锴等,
274,ROI1,Col1,71年1月2版2次60开,
274,ROI1,Col1,印数：未详定价：0.07元,
274,ROI1,Col1,市场交流价：,
274,ROI1,Col1,9品：30元,
274,ROI1,Col1,10品：60元,
274,ROI1,Col2,巧袭列车,
274,ROI1,Col2,出版社：人民美术,
274,ROI1,Col2,编文：徐加昌,
274,ROI1,Col2,绘画：关庆留,
274,ROI1,Col2,72年8月2版1次60开,
274,ROI1,Col2,印数：未详定价：0.08元,
274,ROI1,Col2,市场交流价：,
274,ROI1,Col2,9品：40元,
274,ROI1,Col2,10品：80元,
274,ROI1,Col3,越南英雄阮文追,
274,ROI1,Col3,出版社：人民美术,
274,ROI1,Col3,改编：集体,
274,ROI1,Col3,绘画：集体,
274,ROI1,Col3,71年10月2版1次60开,
274,ROI1,Col3,印数：未详定价：0.10元,
274,ROI1,Col3,市场交流价：,
274,ROI1,Col3,9品：40元,
274,ROI1,Col3,10品：100元,
274,ROI1,Col4,阵地“六姐妹”,
274,ROI1,Col4,出版社：人民美术,
274,ROI1,Col4,改编：赵一唐等,
274,ROI1,Col4,绘画：赵一唐等,
274,ROI1,Col4,71年12月2版2次60开,
274,ROI1,Col4,印数：未详定价：0.08元,
274,ROI1,Col4,市场交流价：,
274,ROI1,Col4,9品：30元,
274,ROI1,Col4,10品：60元,
274,ROI2,Col1,石匠工人闯新路,
274,ROI2,Col1,出版社：上海人民,
274,ROI2,Col1,改编：集体,
274,ROI2,Col1,绘画：集体,
274,ROI2,Col1,70年12月1版1次60开,
274,ROI2,Col1,印数：未详定价：0.06元,
274,ROI2,Col1,市场交流价：,
274,ROI2,Col1,9品：40元,
274,ROI2,Col1,10品：100元,
274,ROI2,Col2,赤胆红心绘新图,
274,ROI2,Col2,出版社：上海人民,
274,ROI2,Col2,编文：集体,
274,ROI2,Col2,绘画：集体,
274,ROI2,Col2,71年1月1版1次60开,
274,ROI2,Col2,印数：未详定价：0.08元,
274,ROI2,Col2,市场交流价：,
274,ROI2,Col2,9品：40元,
274,ROI2,Col2,10品：120元,
274,ROI2,Col3,穷棒子精神万岁,
274,ROI2,Col3,出版社：上海市出版革命组,
274,ROI2,Col3,改编：集体,
274,ROI2,Col3,绘画：集体,
274,ROI2,Col3,70年9月1版1次60开,
274,ROI2,Col3,印数：未详定价：0.09元,
274,ROI2,Col3,市场交流价：,
274,ROI2,Col3,9品：50元,
274,ROI2,Col3,10品：150元,
274,ROI2,Col4,自力更生奏凯歌,
274,ROI2,Col4,出版社：上海市出版革命组,
274,ROI2,Col4,改编：集体,
274,ROI2,Col4,绘画：集体,
274,ROI2,Col4,70年9月1版1次60开,
274,ROI2,Col4,印数：未详定价：0.07元,
274,ROI2,Col4,市场交流价：,
274,ROI2,Col4,9品：50元,
274,ROI2,Col4,10品：150元,
274,FOOTNOTE,,,亮于随即恢复为“上海人民出版社”的另外两个品种。总体上，较为少见的仅《穷棒子精神万岁》一种。
275,ROI1,Col1,岩龙和小明,
275,ROI1,Col1,出版社：上海人民,
275,ROI1,Col1,编文：杨美清,
275,ROI1,Col1,绘画：孙愚,
275,ROI1,Col1,76年7月1版1次64开,
275,ROI1,Col1,印数：未详定价：0.07元,
275,ROI1,Col1,市场交流价：,
275,ROI1,Col1,9品：30元,
275,ROI1,Col1,10品：60元,
275,ROI1,Col2,小海蛟,
275,ROI1,Col2,出版社：上海人民,
275,ROI1,Col2,改编：林萱,
275,ROI1,Col2,绘画：孙愚,
275,ROI1,Col2,75年4月1版1次64开,
275,ROI1,Col2,印数：50万定价：0.06元,
275,ROI1,Col2,市场交流价：,
275,ROI1,Col2,9品：25元,
275,ROI1,Col2,10品：50元,
275,ROI1,Col3,智斗,
275,ROI1,Col3,出版社：上海人民,
275,ROI1,Col3,改编：牟怀柯,
275,ROI1,Col3,绘画：吕敬人,
275,ROI1,Col3,76年12月1版1次64开,
275,ROI1,Col3,印数：未详定价：0.06元,
275,ROI1,Col3,市场交流价：,
275,ROI1,Col3,9品：25元,
275,ROI1,Col3,10品：50元,
275,ROI1,Col4,阿勇,
275,ROI1,Col4,出版社：上海人民,
275,ROI1,Col4,改编：张欣之金坚,
275,ROI1,Col4,绘画：徐志文,
275,ROI1,Col4,75年4月1版1次64开,
275,ROI1,Col4,印数：50万定价：0.06元,
275,ROI1,Col4,市场交流价：,
275,ROI1,Col4,9品：30元,
275,ROI1,Col4,10品：60元,
275,ROI2,Col1,0,
275,ROI2,Col1,英勇机智的红小兵,
275,ROI2,Col1,出版社：上海人民,
275,ROI2,Col1,编文：集体,
275,ROI2,Col1,绘画：张景祥,
275,ROI2,Col1,71年5月1版1次60开,
275,ROI2,Col1,印数：未详定价：0.09元,
275,ROI2,Col1,市场交流价：,
275,ROI2,Col1,9品：50元,
275,ROI2,Col1,10品：150元,
275,ROI2,Col2,小英雄戴碧蓉,
275,ROI2,Col2,出版社：上海人民,
275,ROI2,Col2,改编：集体,
275,ROI2,Col2,绘画：集体,
275,ROI2,Col2,71年7月1版1次60开,
275,ROI2,Col2,印数：未详定价：0.10元,
275,ROI2,Col2,市场交流价：,
275,ROI2,Col2,9品：50元,
275,ROI2,Col2,10品：150元,
275,ROI2,Col3,警惕,
275,ROI2,Col3,出版社：上海人民,
275,ROI2,Col3,改编：缪德彰邬显良,
