Title,Title_Core,Title_Extra,Author,Author_Core,Author_Extra,Author_1,Author_Core_1,Author_Role_1,Author_2,Author_Core_2,Author_Role_2,Author_3,Author_Core_3,Author_Role_3,Author_4,Author_Core_4,Author_Role_4,Author_5,Author_Core_5,Author_Role_5,Author_6,Author_Core_6,Author_Role_6,Author_7,Author_Core_7,Author_Role_7,Publisher,Publisher_Location,Publication_Month,Year,Format,Print_Run,Page_Count,Additional_Info,Editorial_Comments,Source,Price,
河湾村的小伙伴,河湾村的小伙伴,,王志冲改编、王又文、王立生绘画,王志冲改编、王又文、王立生绘画,,王志冲改编,王志冲,改编,王又文,王又,文,王立生绘画,王立生,绘画,,,,,,,,,,,,,贵州人民出版社,贵阳,2,1987,64,,,,Flagged_Author_Core_(n)=2,Ref004:882,0.2,
青鸟,青鸟,,张治远改编、张健民绘画,张治远改编、张健民绘画,,张治远改编,张治远,改编,张健民绘画,张健民,绘画,,,,,,,,,,,,,,,,贵州人民出版社,贵阳,1,1987,64,,,,,Ref004:882,0.31,
咬铅笔头的孩子,咬铅笔头的孩子,,彭万洲、黄振业写文、殷奇美等绘画,彭万洲、黄振业写文、殷奇美等绘画,,彭万洲,彭万洲,,黄振业写文,黄振业,写文,殷奇美等绘画,殷奇美,绘画,等绘画,等,绘画,,,,,,,,,,贵州人民出版社,贵阳,2,1987,64,,,,,Ref004:882,0.13,
铁道小侦察,铁道小侦察,,张企荣改编、谢颖、蒋宝鸿绘画,张企荣改编、谢颖、蒋宝鸿绘画,,张企荣改编,张企荣,改编,谢颖,谢颖,,蒋宝鸿绘画,蒋宝鸿,绘画,,,,,,,,,,,,,贵州人民出版社,贵阳,7,1987,64,,,,,Ref004:882,0.25,
太平洋作证,太平洋作证,,徐学廉等编绘,徐学廉等编绘,,徐学廉等编绘,徐学廉,编绘,等编绘,等,编绘,,,,,,,,,,,,,,,,贵州美术出版社,贵阳,,1987,16,,,,,Ref004:882,0.3,
三夺芙蓉剑,三夺芙蓉剑,,曹正文改编、何韦、莫逆绘画,曹正文改编、何韦、莫逆绘画,,曹正文改编,曹正文,改编,何韦,何韦,,莫逆绘画,莫逆,绘画,,,,,,,,,,,,,四川美术出版社,成都,5,1987,64,,,,,Ref004:882,1.16,
大西皇帝张献忠传奇,大西皇帝张献忠传奇,,,,,,,,,,,,,,,,,,,,,,,,,,四川美术出版社,成都,5,1987,64,,,,,Ref004:883,4,
化学大战,化学大战,,熊荣华、于秦坤改编、熊泽量绘画,熊荣华、于秦坤改编、熊泽量绘画,,熊荣华,熊荣华,,于秦坤改编,于秦坤,改编,熊泽量绘画,熊泽量,绘画,,,,,,,,,,,,,四川美术出版社,成都,9,1987,64,,,,,Ref004:883,0.39,
巴蜀英烈画册（第一集）,巴蜀英烈画册,（第一集）,四川省民政厅、革命烈士史料编纂办公室编,四川省民政厅、革命烈士史料编纂办公室编,,四川省民政厅,四川省民政厅,,革命烈士史料编纂办公室编,革命烈士史料编纂办公室,编,,,,,,,,,,,,,,,,四川美术出版社,成都,7,1987,16,,,,,Ref004:883,0.72,
找红军,找红军,,赵子贤编绘,赵子贤编绘,,赵子贤编绘,赵子贤,编绘,,,,,,,,,,,,,,,,,,,四川美术出版社,成都,9,1987,64,,,,,Ref004:883,0.43,
侄女的婚事,侄女的婚事,,熊荣华、于秦坤改编、江一丰、吴梓江绘画,熊荣华、于秦坤改编、江一丰、吴梓江绘画,,熊荣华,熊荣华,,于秦坤改编,于秦坤,改编,江一丰,江一丰,,吴梓江绘画,吴梓江,绘画,,,,,,,,,,四川美术出版社,成都,9,1987,64,,,,,Ref004:883,0.39,
活人实验的暴行（上）,活人实验的暴行,（上）,曹蓉、于秦坤改编、陈加伟、陈曼蓉绘画,曹蓉、于秦坤改编、陈加伟、陈曼蓉绘画,,曹蓉,曹蓉,,于秦坤改编,于秦坤,改编,陈加伟,陈加伟,,陈曼蓉绘画,陈曼蓉,绘画,,,,,,,,,,四川美术出版社,成都,9,1987,64,,,,,Ref004:883,0.39,
活人实验的暴行（下）,活人实验的暴行,（下）,舒崇义、于秦坤改编、郭明仁绘画,舒崇义、于秦坤改编、郭明仁绘画,,舒崇义,舒崇义,,于秦坤改编,于秦坤,改编,郭明仁绘画,郭明仁,绘画,,,,,,,,,,,,,四川美术出版社,成都,9,1987,64,,,,,Ref004:883,0.35,
星际激战,星际激战,,龙昂、于秦坤等编文、熊小雄绘画,龙昂、于秦坤等编文、熊小雄绘画,,龙昂,龙昂,,于秦坤等编文,于秦坤,编文,等编文,等,编文,熊小雄绘画,熊小雄,绘画,,,,,,,,,,四川美术出版社,成都,9,1987,64,,,,,Ref004:883,0.39,
核弹风云,核弹风云,,江广传、于秦坤编文、李万春等绘画,江广传、于秦坤编文、李万春等绘画,,江广传,江广传,,于秦坤编文,于秦坤,编文,李万春等绘画,李万春,绘画,等绘画,等,绘画,,,,,,,,,,四川美术出版社,成都,9,1987,64,,,,,Ref004:883,0.39,
第三帝国的兴亡,第三帝国的兴亡,,华阳、艾莉改编、李斌、潘衡生绘画,华阳、艾莉改编、李斌、潘衡生绘画,,华阳,华阳,,艾莉改编,艾莉,改编,李斌,李斌,,潘衡生绘画,潘衡生,绘画,,,,,,,,,,四川美术出版社,成都,2,1987,64,,,,,Ref004:883,3.9,
七星宝刀,七星宝刀,,张金栋编、陈龙绘画,张金栋编、陈龙绘画,,张金栋编,张金栋,编,陈龙绘画,陈龙,绘画,,,,,,,,,,,,,,,,甘肃少年儿童出版社,兰州,2,1987,64,,,,,Ref004:883,0.35,
晚娘教子,晚娘教子,,穆兰改编、曹丽珍画,穆兰改编、曹丽珍画,,穆兰改编,穆兰,改编,曹丽珍画,曹丽珍,画,,,,,,,,,,,,,,,,甘肃少年儿童出版社,兰州,5,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:883,0.24,
小铁头夺马记（维文）,小铁头夺马记,（维文）,高风改编、谢志高绘画,高风改编、谢志高绘画,,高风改编,高风,改编,谢志高绘画,谢志高,绘画,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,12,1987,64,,,,,Ref004:883,0.2,
少年爆炸队（维吾尔文）,少年爆炸队,（维吾尔文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.22,
三个苹果（维吾尔文）,三个苹果,（维吾尔文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.15,
三个苹果（哈文）,三个苹果,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.15,
少年爆炸队（哈文）,少年爆炸队,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,6,1987,64,,,,,Ref004:883,0.22,
毛拉再丁的故事（维文）,毛拉再丁的故事,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,9,1987,64,,,,,Ref004:883,0.21,
毛拉再丁的故事（哈文）,毛拉再丁的故事,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,6,1987,64,,,,,Ref004:883,0.21,
月亮宝石（维文）,月亮宝石,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.22,
月亮宝石（哈文）,月亮宝石,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,6,1987,64,,,,,Ref004:883,0.22,
好心人的故事（哈文）,好心人的故事,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.15,
会写字的猴子（维文）,会写字的猴子,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.13,
会写字的猴子（哈文）,会写字的猴子,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.13,
走向世界（维文）,走向世界,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,12,1987,64,,,,,Ref004:883,0.27,
库尔勒香梨（维文）,库尔勒香梨,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.15,
库尔勒香梨（哈文）,库尔勒香梨,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,6,1987,64,,,,,Ref004:883,0.15,
金佛寺护宝记（维文）,金佛寺护宝记,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.21,
金佛寺护宝记（哈文）,金佛寺护宝记,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,6,1987,64,,,,,Ref004:883,0.21,
神像的秘密（维文）,神像的秘密,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,10,1987,64,,,,,Ref004:883,0.28,
茶花女（维文）,茶花女,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,12,1987,64,,,,,Ref004:883,0.27,
爱德华大夫（哈文）,爱德华大夫,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,12,1987,60,,,,,Ref004:883,0.21,
绿野仙踪（维文）,绿野仙踪,（维文）,胡翀改编、刘露微绘,胡翀改编、刘露微绘,,胡翀改编,胡翀,改编,刘露微绘,刘露微,绘,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,12,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:883,0.23,
嘎勒登拜（维文）,嘎勒登拜,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,12,1987,64,,,,,Ref004:883,0.27,
魔笛（维文）,魔笛,（维文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,9,1987,32,,,,,Ref004:883,0.48,
魔笛（哈文）,魔笛,（哈文）,,,,,,,,,,,,,,,,,,,,,,,,,新疆人民出版社,乌鲁木齐,6,1987,32,,,,,Ref004:883,0.48,
大林和小林,大林和小林,,翟绍蓉改编、陈永镇等绘,翟绍蓉改编、陈永镇等绘,,翟绍蓉改编,翟绍蓉,改编,陈永镇等绘,陈永镇,绘,等绘,等,绘,,,,,,,,,,,,,人民美术出版社,北京,3,1987,48,,,,,Ref004:884,0.67,
机器猫（1—8）,机器猫,（1—8）,藤子不二雄原著、大同、午原描绘,藤子不二雄原著、大同、午原描绘,,藤子不二雄原著,藤子不二雄,原著,大同,大同,,午原描绘,午原,描绘,,,,,,,,,,,,,人民美术出版社,北京,6,1987,32,,,,Flagged_Author_Core_(n)=3,Ref004:884,0.73,
玫瑰花精,玫瑰花精,,周秋娥改编、周建明、孙凤娣绘,周秋娥改编、周建明、孙凤娣绘,,周秋娥改编,周秋娥,改编,周建明,周建明,,孙凤娣绘,孙凤娣,绘,,,,,,,,,,,,,人民美术出版社,北京,4,1987,48,,,,,Ref004:884,0.66,
柯狄诺历险记,柯狄诺历险记,,罗婉华译、姚钧改编、法乃光画,罗婉华译、姚钧改编、法乃光画,,罗婉华译,罗婉华,译,姚钧改编,姚钧,改编,法乃光画,法乃光,画,,,,,,,,,,,,,人民美术出版社,北京,3,1987,48,,,,,Ref004:884,0.4,
活捉大强盗,活捉大强盗,,安伟邦译、朱佳改编、徐宝信等绘画,安伟邦译、朱佳改编、徐宝信等绘画,,安伟邦译,安伟邦,译,朱佳改编,朱佳,改编,徐宝信等绘画,徐宝信,绘画,等绘画,等,绘画,,,,,,,,,,人民美术出版社,北京,3,1987,48,,,,Flagged_Author_Core_(n)=2,Ref004:884,0.46,
银河列车999,银河列车999,,林哗译、谭晓春、舒仁编绘,林哗译、谭晓春、舒仁编绘,,林哗译,林哗,译,谭晓春,谭晓春,,舒仁编绘,舒仁,编绘,,,,,,,,,,,,,人民美术出版社,北京,4,1987,24,,,,"Flagged_Author_Core_(n)=1,3",Ref004:884,0.53,
魔鬼岛奇遇,魔鬼岛奇遇,,李会文改编、张恒绘,李会文改编、张恒绘,,李会文改编,李会文,改编,张恒绘,张恒,绘,,,,,,,,,,,,,,,,朝花美术出版社,北京,6,1987,64,,,,,Ref004:884,0.38,
小人国和大人国游记,小人国和大人国游记,,曹枫译,曹枫译,,曹枫译,曹枫,译,,,,,,,,,,,,,,,,,,,中国连环画,,7,1987,16,,,,Flagged_Author_Core_(n)=1,Ref004:884,1.95,
斯皮鲁历险记（上集）,斯皮鲁历险记,（上集）,弗朗甘编绘、关呈远译,弗朗甘编绘、关呈远译,,弗朗甘编绘,弗朗甘,编绘,关呈远译,关呈远,译,,,,,,,,,,,,,,,,中国连环画,,7,1987,64,,,,,Ref004:884,0.55,
斯皮鲁历险记（下集）,斯皮鲁历险记,（下集）,弗朗甘编绘、关呈远译,弗朗甘编绘、关呈远译,,弗朗甘编绘,弗朗甘,编绘,关呈远译,关呈远,译,,,,,,,,,,,,,,,,中国连环画,,7,1987,64,,,,,Ref004:884,0.55,
小鹰历险记,小鹰历险记,,晓良编译、丁健描绘,晓良编译、丁健描绘,,晓良编译,晓良,编译,丁健描绘,丁健,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.23,
“马尼托巴”号失踪之谜（上）,“马尼托巴”号失踪之谜,（上）,孙嘉明译文、何力描绘,孙嘉明译文、何力描绘,,孙嘉明译文,孙嘉明,译文,何力描绘,何力,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,9,1987,64,,,,Flagged_Author_Core_(n)=2,Ref004:884,0.45,
“马尼托巴”号失踪之谜（下）,“马尼托巴”号失踪之谜,（下）,孙嘉明译文、何力描绘,孙嘉明译文、何力描绘,,孙嘉明译文,孙嘉明,译文,何力描绘,何力,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,9,1987,64,,,,Flagged_Author_Core_(n)=2,Ref004:884,0.45,
马戏团的风波,马戏团的风波,,晓良编译、丁健描绘,晓良编译、丁健描绘,,晓良编译,晓良,编译,丁健描绘,丁健,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.21,
司令官的作战计划,司令官的作战计划,,晓良编译、朱建平描绘,晓良编译、朱建平描绘,,晓良编译,晓良,编译,朱建平描绘,朱建平,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,10,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.33,
米老鼠 —— 马戏团的秘密,米老鼠,—— 马戏团的秘密,黄珍编译、培玲描绘,黄珍编译、培玲描绘,,黄珍编译,黄珍,编译,培玲描绘,培玲,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,12,1987,64,,,,Flagged_Author_Core_(n)=2,Ref004:884,0.29,
米老鼠和唐老鸭,米老鼠和唐老鸭,,卡通连环画选,卡通连环画选,,卡通连环画选,卡通连环画选,,,,,,,,,,,,,,,,,,,,中国文联出版公司,北京,,1987,64,,,,,Ref004:884,2.3,
米老鼠除害记,米老鼠除害记,,晓良编译、丁健描绘,晓良编译、丁健描绘,,晓良编译,晓良,编译,丁健描绘,丁健,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.33,
米老鼠 —— 甜果汁的线索,米老鼠,—— 甜果汁的线索,苏鸣编译、麟声描绘,苏鸣编译、麟声描绘,,苏鸣编译,苏鸣,编译,麟声描绘,麟声,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,12,1987,64,,,,Flagged_Author_Core_(n)=2,Ref004:884,0.33,
罗普 —— 乞丐生涯,罗普,—— 乞丐生涯,仝童编译、沈津京描绘,仝童编译、沈津京描绘,,仝童编译,仝童,编译,沈津京描绘,沈津京,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.21,
罗普 —— 风力发电,罗普,—— 风力发电,仝童编译、沈津京描绘,仝童编译、沈津京描绘,,仝童编译,仝童,编译,沈津京描绘,沈津京,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.21,
罗普 —— 弄巧成拙,罗普,—— 弄巧成拙,晓良编译、丁健描绘,晓良编译、丁健描绘,,晓良编译,晓良,编译,丁健描绘,丁健,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.29,
罗普就业记,罗普就业记,,晓良编译、丁健描绘,晓良编译、丁健描绘,,晓良编译,晓良,编译,丁健描绘,丁健,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.21,
果菲 —— 危险的鲜花,果菲,—— 危险的鲜花,仝童编译、朱孟描绘,仝童编译、朱孟描绘,,仝童编译,仝童,编译,朱孟描绘,朱孟,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,11,1987,64,,,,"Flagged_Author_Core_(n)=1,2",Ref004:884,0.29,
果菲—冰期军事行动,果菲—冰期军事行动,,力仝童编译、沈津京描绘,力仝童编译、沈津京描绘,,力仝童编译,力仝童,编译,沈津京描绘,沈津京,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,,Ref004:884,0.21,
果菲的黑眼镜,果菲的黑眼镜,,黄珍编译、古元描绘,黄珍编译、古元描绘,,黄珍编译,黄珍,编译,古元描绘,古元,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,11,1987,64,,,,,Ref004:884,0.25,
果菲草原之旅,果菲草原之旅,,全童编译、沈津京描绘,全童编译、沈津京描绘,,全童编译,全童,编译,沈津京描绘,沈津京,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.29,
果菲 —— 铠甲手套,果菲,—— 铠甲手套,苏鸣编译、兰子等描绘,苏鸣编译、兰子等描绘,,苏鸣编译,苏鸣,编译,兰子等描绘,兰子,描绘,等描绘,等,描绘,,,,,,,,,,,,,中国文联出版公司,北京,11,1987,64,,,,,Ref004:884,0.33,
唐老鸭 —— 奇异的治疗器,唐老鸭,—— 奇异的治疗器,晓良编译、王增描绘,晓良编译、王增描绘,,晓良编译,晓良,编译,王增描绘,王增,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,11,1987,64,,,,"Flagged_Author_Core_(n)=1,2",Ref004:884,0.25,
唐老鸭 —— 化装舞会和金币,唐老鸭,—— 化装舞会和金币,胡翠荣编译、鸣鸣、谷子描绘,胡翠荣编译、鸣鸣、谷子描绘,,胡翠荣编译,胡翠荣,编译,鸣鸣,鸣鸣,,谷子描绘,谷子,描绘,,,,,,,,,,,,,中国文联出版公司,北京,12,1987,64,,,,Flagged_Author_Core_(n)=3,Ref004:884,0.33,
唐老鸭奇遇记（上）,唐老鸭奇遇记,（上）,沃尔特·迪斯尼原著、仝爱译,沃尔特·迪斯尼原著、仝爱译,,沃尔特·迪斯尼原著,沃尔特·迪斯尼,原著,仝爱译,仝爱,译,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,32,,,,Flagged_Author_Core_(n)=2,Ref004:884,0.95,
唐老鸭奇遇记（下）,唐老鸭奇遇记,（下）,沃尔特·迪斯尼原著、仝爱译,沃尔特·迪斯尼原著、仝爱译,,沃尔特·迪斯尼原著,沃尔特·迪斯尼,原著,仝爱译,仝爱,译,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,32,,,,Flagged_Author_Core_(n)=2,Ref004:884,0.95,
唐老鸭 —— 撒木拉伊刀,唐老鸭,—— 撒木拉伊刀,晓良编译、丁健描绘,晓良编译、丁健描绘,,晓良编译,晓良,编译,丁健描绘,丁健,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.29,
唐老鸭 —— “精彩”的演技,唐老鸭,—— “精彩”的演技,晓良编译、丁健编绘,晓良编译、丁健编绘,,晓良编译,晓良,编译,丁健编绘,丁健,编绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,64,,,,Flagged_Author_Core_(n)=1,Ref004:884,0.21,
唐纳大骑士（上）,唐纳大骑士,（上）,童爱译,童爱译,,童爱译,童爱,译,,,,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,32,,,,Flagged_Author_Core_(n)=1,Ref004:885,0.95,
唐纳大骑士（下）,唐纳大骑士,（下）,韩文殿等译,韩文殿等译,,韩文殿等译,韩文殿,译,等译,等,译,,,,,,,,,,,,,,,,中国文联出版公司,北京,8,1987,32,,,,,Ref004:885,0.95,
骑士唐老鸭,骑士唐老鸭,,胡翠荣编译、木辛描绘,胡翠荣编译、木辛描绘,,胡翠荣编译,胡翠荣,编译,木辛描绘,木辛,描绘,,,,,,,,,,,,,,,,中国文联出版公司,北京,12,1987,64,,,,,Ref004:885,0.33,
米老鼠·唐老鸭（4—10）,米老鼠·唐老鸭,（4—10）,冷兆和等编译、刘洛平、宋祖廉绘制,冷兆和等编译、刘洛平、宋祖廉绘制,,冷兆和等编译,冷兆和,编译,等编译,等,编译,刘洛平,刘洛平,,宋祖廉绘制,宋祖廉,绘制,,,,,,,,,,科学普及,,1,1987,16,,,,,Ref004:885,0.53,
一幅壮锦（葡萄牙文）,一幅壮锦,（葡萄牙文）,晓丁改编、孙景波绘画,晓丁改编、孙景波绘画,,晓丁改编,晓丁,改编,孙景波绘画,孙景波,绘画,,,,,,,,,,,,,,,,海豚出版社,北京,,1987,20,,,,,Ref004:885,2.9,
三个小女孩（英文）,三个小女孩,（英文）,黄亦波文、朱新建画,黄亦波文、朱新建画,,黄亦波文,黄亦波,文,朱新建画,朱新建,画,,,,,,,,,,,,,,,,海豚出版社,北京,,1987,20,,,,,Ref004:885,1.55,
三个小女孩（法文）,三个小女孩,（法文）,黄亦波文、朱新建画,黄亦波文、朱新建画,,黄亦波文,黄亦波,文,朱新建画,朱新建,画,,,,,,,,,,,,,,,,海豚出版社,北京,,1987,20,,,,,Ref004:885,1.55,
三个小女孩（葡萄牙文）,三个小女孩,（葡萄牙文）,黄亦波文、朱新建画,黄亦波文、朱新建画,,黄亦波文,黄亦波,文,朱新建画,朱新建,画,,,,,,,,,,,,,,,,海豚出版社,北京,,1987,20,,,,,Ref004:885,1.55,
大胖和小胖（葡萄牙文）,大胖和小胖,（葡萄牙文）,海歌改编、潘小庆绘画,海歌改编、潘小庆绘画,,海歌改编,海歌,改编,潘小庆绘画,潘小庆,绘画,,,,,,,,,,,,,,,,海豚出版社,北京,,1987,20,,,,,Ref004:885,1.55,
小象要回家（法文）,小象要回家,（法文）,蒋振立改编、胡永凯绘画,蒋振立改编、胡永凯绘画,,蒋振立改编,蒋振立,改编,胡永凯绘画,胡永凯,绘画,,,,,,,,,,,,,,,,海豚出版社,北京,,1987,20,,,,,Ref004:885,1.75,
